qd_power,qdm1_power,Y_power,coefficient,sign,monomial
7,7,22,4676623137479167/62691331276800,+,Y^22*q_d^7*q_{d-1}^7
8,7,8,4508/729,+,Y^8*q_d^8*q_{d-1}^7
8,7,9,-8646239/43740,-,Y^9*q_d^8*q_{d-1}^7
8,7,10,12081896713/13996800,+,Y^10*q_d^8*q_{d-1}^7
8,7,11,-198653365613/671846400,-,Y^11*q_d^8*q_{d-1}^7
8,7,12,-1053620307077/125971200,-,Y^12*q_d^8*q_{d-1}^7
8,7,13,169711916315371/6449725440,+,Y^13*q_d^8*q_{d-1}^7
8,7,14,-453518415845821/17414258688,-,Y^14*q_d^8*q_{d-1}^7
8,7,15,-119081667001644589/5224277606400,-,Y^15*q_d^8*q_{d-1}^7
8,7,16,7098680003243618803/83588441702400,+,Y^16*q_d^8*q_{d-1}^7
8,7,17,-28783288706731189379/334353766809600,-,Y^17*q_d^8*q_{d-1}^7
8,7,18,1425057872618676583/53496602689536,+,Y^18*q_d^8*q_{d-1}^7
8,7,19,8435636200498446443/445805022412800,+,Y^19*q_d^8*q_{d-1}^7
8,7,20,-98265629894760534283/5349660268953600,-,Y^20*q_d^8*q_{d-1}^7
8,7,21,70803468541767836441/16048980806860800,+,Y^21*q_d^8*q_{d-1}^7
8,7,22,452939999440915189/6419592322744320,+,Y^22*q_d^8*q_{d-1}^7
9,7,9,67718/3645,+,Y^9*q_d^9*q_{d-1}^7
9,7,10,-6564481/87480,-,Y^10*q_d^9*q_{d-1}^7
9,7,11,-8965050773/27993600,-,Y^11*q_d^9*q_{d-1}^7
9,7,12,4189044515173/1343692800,+,Y^12*q_d^9*q_{d-1}^7
9,7,13,-120212501547313/16124313600,-,Y^13*q_d^9*q_{d-1}^7
9,7,14,3924692638117/5159780352,+,Y^14*q_d^9*q_{d-1}^7
9,7,15,37871885327945939/1393140695040,+,Y^15*q_d^9*q_{d-1}^7
9,7,16,-8595631982191623251/167176883404800,-,Y^16*q_d^9*q_{d-1}^7
9,7,17,5692848907342592527/167176883404800,+,Y^17*q_d^9*q_{d-1}^7
9,7,18,3335878527142679623/334353766809600,+,Y^18*q_d^9*q_{d-1}^7
9,7,19,-15844307460001628069/534966026895360,-,Y^19*q_d^9*q_{d-1}^7
9,7,20,89361453251487771067/5349660268953600,+,Y^20*q_d^9*q_{d-1}^7
9,7,21,-2896451811717288517/1188813393100800,-,Y^21*q_d^9*q_{d-1}^7
9,7,22,-7151805689158235903/12839184645488640,-,Y^22*q_d^9*q_{d-1}^7
9,7,23,502738070833888813/8024490403430400,+,Y^23*q_d^9*q_{d-1}^7
10,7,11,554288/10935,+,Y^11*q_d^10*q_{d-1}^7
10,7,12,-117627391/259200,-,Y^12*q_d^10*q_{d-1}^7
10,7,13,290393228237/335923200,+,Y^13*q_d^10*q_{d-1}^7
10,7,14,874825812623/403107840,+,Y^14*q_d^10*q_{d-1}^7
10,7,15,-283831326088373/25798901760,-,Y^15*q_d^10*q_{d-1}^7
10,7,16,43554182075121781/2786281390080,+,Y^16*q_d^10*q_{d-1}^7
10,7,17,-76257772336764011/27862813900800,-,Y^17*q_d^10*q_{d-1}^7
10,7,18,-3826288271724478889/222902511206400,-,Y^18*q_d^10*q_{d-1}^7
10,7,19,903454827468953767/44580502241280,+,Y^19*q_d^10*q_{d-1}^7
10,7,20,-4262078233084778351/534966026895360,-,Y^20*q_d^10*q_{d-1}^7
10,7,21,-1565742716299258399/2674830134476800,-,Y^21*q_d^10*q_{d-1}^7
10,7,22,1417065115943094037/1337415067238400,+,Y^22*q_d^10*q_{d-1}^7
10,7,23,-4226433025548058843/32097961613721600,-,Y^23*q_d^10*q_{d-1}^7
11,7,12,127253/5832,+,Y^12*q_d^11*q_{d-1}^7
11,7,13,-214176403/9331200,-,Y^13*q_d^11*q_{d-1}^7
11,7,14,-30475593757/53747712,-,Y^14*q_d^11*q_{d-1}^7
11,7,15,14072002447433/6449725440,+,Y^15*q_d^11*q_{d-1}^7
11,7,16,-28555169628013/12899450880,-,Y^16*q_d^11*q_{d-1}^7
11,7,17,-8110647560023337/2786281390080,-,Y^17*q_d^11*q_{d-1}^7
11,7,18,12026707397381511541/1337415067238400,+,Y^18*q_d^11*q_{d-1}^7
11,7,19,-4113517101304608319/534966026895360,-,Y^19*q_d^11*q_{d-1}^7
11,7,20,1285178117780552807/1069932053790720,+,Y^20*q_d^11*q_{d-1}^7
11,7,21,4082211826491223453/2139864107581440,+,Y^21*q_d^11*q_{d-1}^7
11,7,22,-10898318607875541073/10699320537907200,-,Y^22*q_d^11*q_{d-1}^7
11,7,23,401222515913928611/3566440179302400,+,Y^23*q_d^11*q_{d-1}^7
11,7,24,20793850504637/4179422085120,+,Y^24*q_d^11*q_{d-1}^7
12,7,14,42034307/933120,+,Y^14*q_d^12*q_{d-1}^7
12,7,15,-27330614213/134369280,-,Y^15*q_d^12*q_{d-1}^7
12,7,16,139164137707/3224862720,+,Y^16*q_d^12*q_{d-1}^7
12,7,17,12386005507547/10319560704,+,Y^17*q_d^12*q_{d-1}^7
12,7,18,-3420522023311337/1393140695040,-,Y^18*q_d^12*q_{d-1}^7
12,7,19,483373234168107367/334353766809600,+,Y^19*q_d^12*q_{d-1}^7
12,7,20,442770844293771427/534966026895360,+,Y^20*q_d^12*q_{d-1}^7
12,7,21,-151973335587909241/106993205379072,-,Y^21*q_d^12*q_{d-1}^7
12,7,22,237463888063504571/427972821516288,+,Y^22*q_d^12*q_{d-1}^7
12,7,23,-6042762600055433/267483013447680,-,Y^23*q_d^12*q_{d-1}^7
12,7,24,-3558433484595493/237762678620160,-,Y^24*q_d^12*q_{d-1}^7
13,7,15,4353013/622080,+,Y^15*q_d^13*q_{d-1}^7
13,7,16,1342929721/89579520,+,Y^16*q_d^13*q_{d-1}^7
13,7,17,-1216117595021/6449725440,-,Y^17*q_d^13*q_{d-1}^7
13,7,18,9018015030773/25798901760,+,Y^18*q_d^13*q_{d-1}^7
13,7,19,-170847513717433/11145125560320,-,Y^19*q_d^13*q_{d-1}^7
13,7,20,-247357273660798861/445805022412800,-,Y^20*q_d^13*q_{d-1}^7
13,7,21,249258842788153247/445805022412800,+,Y^21*q_d^13*q_{d-1}^7
13,7,22,-700173847585429/4643802316800,-,Y^22*q_d^13*q_{d-1}^7
13,7,23,-42715886552145961/1069932053790720,-,Y^23*q_d^13*q_{d-1}^7
13,7,24,4527032489274197/237762678620160,+,Y^24*q_d^13*q_{d-1}^7
13,7,25,-73950042861457/356644017930240,-,Y^25*q_d^13*q_{d-1}^7
14,7,17,1529437/139968,+,Y^17*q_d^14*q_{d-1}^7
14,7,18,-12184635617/537477120,-,Y^18*q_d^14*q_{d-1}^7
14,7,19,-693742915957/17199267840,-,Y^19*q_d^14*q_{d-1}^7
14,7,20,161356816204283/1114512556032,+,Y^20*q_d^14*q_{d-1}^7
14,7,21,-157991285239775071/1337415067238400,-,Y^21*q_d^14*q_{d-1}^7
14,7,22,-1473317768955529/668707533619200,-,Y^22*q_d^14*q_{d-1}^7
14,7,23,24099395820646559/594406696550400,+,Y^23*q_d^14*q_{d-1}^7
14,7,24,-4597041696877651/356644017930240,-,Y^24*q_d^14*q_{d-1}^7
14,7,25,-471451190581/44580502241280,-,Y^25*q_d^14*q_{d-1}^7
15,7,18,4117715/5971968,+,Y^18*q_d^15*q_{d-1}^7
15,7,19,678952379/143327232,+,Y^19*q_d^15*q_{d-1}^7
15,7,20,-15036365743/859963392,-,Y^20*q_d^15*q_{d-1}^7
15,7,21,116275096372981/11145125560320,+,Y^21*q_d^15*q_{d-1}^7
15,7,22,19165087067240009/1337415067238400,+,Y^22*q_d^15*q_{d-1}^7
15,7,23,-47379604457515841/2674830134476800,-,Y^23*q_d^15*q_{d-1}^7
15,7,24,370796118035/82556485632,+,Y^24*q_d^15*q_{d-1}^7
15,7,25,11918443592251/23776267862016,+,Y^25*q_d^15*q_{d-1}^7
15,7,26,-21750594173/990677827584,-,Y^26*q_d^15*q_{d-1}^7
16,7,20,58471553/71663616,+,Y^20*q_d^16*q_{d-1}^7
16,7,21,-4117715/127401984,-,Y^21*q_d^16*q_{d-1}^7
16,7,22,-232910313545/61917364224,-,Y^22*q_d^16*q_{d-1}^7
16,7,23,5205193483451857/1337415067238400,+,Y^23*q_d^16*q_{d-1}^7
16,7,24,-25925109757253/59440669655040,-,Y^24*q_d^16*q_{d-1}^7
16,7,25,-1630545138845/2972033482752,-,Y^25*q_d^16*q_{d-1}^7
16,7,26,91804455925/1981355655168,+,Y^26*q_d^16*q_{d-1}^7
17,7,21,823543/47775744,+,Y^21*q_d^17*q_{d-1}^7
17,7,22,182003003/573308928,+,Y^22*q_d^17*q_{d-1}^7
17,7,23,-92926121491/247669456896,-,Y^23*q_d^17*q_{d-1}^7
17,7,24,-16469055617287/89161004482560,-,Y^24*q_d^17*q_{d-1}^7
17,7,25,255916810793/990677827584,+,Y^25*q_d^17*q_{d-1}^7
17,7,26,-20055742679/660451885056,-,Y^26*q_d^17*q_{d-1}^7
17,7,27,-282475249/660451885056,-,Y^27*q_d^17*q_{d-1}^7
18,7,23,5764801/382205952,+,Y^23*q_d^18*q_{d-1}^7
18,7,24,1804382713/41278242816,+,Y^24*q_d^18*q_{d-1}^7
18,7,25,-185401764961/3302259425280,-,Y^25*q_d^18*q_{d-1}^7
18,7,26,9886633715/1981355655168,+,Y^26*q_d^18*q_{d-1}^7
18,7,27,282475249/220150628352,+,Y^27*q_d^18*q_{d-1}^7
19,7,25,40353607/9172942848,+,Y^25*q_d^19*q_{d-1}^7
19,7,26,1977326743/1981355655168,+,Y^26*q_d^19*q_{d-1}^7
19,7,27,-282475249/220150628352,-,Y^27*q_d^19*q_{d-1}^7
20,7,27,282475249/660451885056,+,Y^27*q_d^20*q_{d-1}^7
8,8,9,-3038/3645,-,Y^9*q_d^8*q_{d-1}^8
8,8,10,404201/87480,+,Y^10*q_d^8*q_{d-1}^8
8,8,11,-15743/3200,-,Y^11*q_d^8*q_{d-1}^8
8,8,12,-56977254397/537477120,-,Y^12*q_d^8*q_{d-1}^8
8,8,13,292849127165/644972544,+,Y^13*q_d^8*q_{d-1}^8
8,8,14,-89829484723/134369280,-,Y^14*q_d^8*q_{d-1}^8
8,8,15,-29903293841873/87071293440,-,Y^15*q_d^8*q_{d-1}^8
8,8,16,447473291764055167/167176883404800,+,Y^16*q_d^8*q_{d-1}^8
8,8,17,-16953150932101517/4458050224128,-,Y^17*q_d^8*q_{d-1}^8
8,8,18,64541606570972881/33435376680960,+,Y^18*q_d^8*q_{d-1}^8
8,8,19,8275837998481907/11888133931008,+,Y^19*q_d^8*q_{d-1}^8
8,8,20,-472023703902341549/334353766809600,-,Y^20*q_d^8*q_{d-1}^8
8,8,21,1463685082085019773/2139864107581440,+,Y^21*q_d^8*q_{d-1}^8
8,8,22,-578394482042900173/6419592322744320,-,Y^22*q_d^8*q_{d-1}^8
8,8,23,-73109073691577/4179422085120,-,Y^23*q_d^8*q_{d-1}^8
9,8,11,-27097/8748,-,Y^11*q_d^9*q_{d-1}^8
9,8,12,9846599/194400,+,Y^12*q_d^9*q_{d-1}^8
9,8,13,-75991010599/447897600,-,Y^13*q_d^9*q_{d-1}^8
9,8,14,121848954871/3224862720,+,Y^14*q_d^9*q_{d-1}^8
9,8,15,1004156443843/955514880,+,Y^15*q_d^9*q_{d-1}^8
9,8,16,-10023106554136067/3715041853440,-,Y^16*q_d^9*q_{d-1}^8
9,8,17,821407679844700739/334353766809600,+,Y^17*q_d^9*q_{d-1}^8
9,8,18,456914442918679249/891610044825600,+,Y^18*q_d^9*q_{d-1}^8
9,8,19,-3094513905758565913/1069932053790720,-,Y^19*q_d^9*q_{d-1}^8
9,8,20,1234963238309509429/534966026895360,+,Y^20*q_d^9*q_{d-1}^8
9,8,21,-3380421034205701129/5349660268953600,-,Y^21*q_d^9*q_{d-1}^8
9,8,22,-3492039293284823659/42797282151628800,-,Y^22*q_d^9*q_{d-1}^8
9,8,23,15259394798143044143/256783692909772800,+,Y^23*q_d^9*q_{d-1}^8
10,8,12,-1659091/349920,-,Y^12*q_d^10*q_{d-1}^8
10,8,13,337855/23328,+,Y^13*q_d^10*q_{d-1}^8
10,8,14,59484005063/895795200,+,Y^14*q_d^10*q_{d-1}^8
10,8,15,-1488788132279/3224862720,-,Y^15*q_d^10*q_{d-1}^8
10,8,16,124555010646857/137594142720,+,Y^16*q_d^10*q_{d-1}^8
10,8,17,-1931885835789329/7430083706880,-,Y^17*q_d^10*q_{d-1}^8
10,8,18,-837253544387691571/534966026895360,-,Y^18*q_d^10*q_{d-1}^8
10,8,19,4401900450680600357/1783220089651200,+,Y^19*q_d^10*q_{d-1}^8
10,8,20,-2954267966707322951/2139864107581440,-,Y^20*q_d^10*q_{d-1}^8
10,8,21,46124668661544109/4279728215162880,+,Y^21*q_d^10*q_{d-1}^8
10,8,22,635527680172409171/2139864107581440,+,Y^22*q_d^10*q_{d-1}^8
10,8,23,-3845879465737455377/42797282151628800,-,Y^23*q_d^10*q_{d-1}^8
10,8,24,-16468195681098287/32097961613721600,-,Y^24*q_d^10*q_{d-1}^8
11,8,14,-8540357/777600,-,Y^14*q_d^11*q_{d-1}^8
11,8,15,9996565901/134369280,+,Y^15*q_d^11*q_{d-1}^8
11,8,16,-377110541549/3224862720,-,Y^16*q_d^11*q_{d-1}^8
11,8,17,-3429655830713/17199267840,-,Y^17*q_d^11*q_{d-1}^8
11,8,18,37877330835297583/44580502241280,+,Y^18*q_d^11*q_{d-1}^8
11,8,19,-2644626266447825359/2674830134476800,-,Y^19*q_d^11*q_{d-1}^8
11,8,20,19755341911638389/71328803586048,+,Y^20*q_d^11*q_{d-1}^8
11,8,21,769491344520860899/2139864107581440,+,Y^21*q_d^11*q_{d-1}^8
11,8,22,-11465005790768369/35664401793024,-,Y^22*q_d^11*q_{d-1}^8
11,8,23,1565161877240513237/21398641075814400,+,Y^23*q_d^11*q_{d-1}^8
11,8,24,107195698819964629/28531521434419200,+,Y^24*q_d^11*q_{d-1}^8
12,8,15,-890771/233280,-,Y^15*q_d^12*q_{d-1}^8
12,8,16,98236915/35831808,+,Y^16*q_d^12*q_{d-1}^8
12,8,17,219024302917/3224862720,+,Y^17*q_d^12*q_{d-1}^8
12,8,18,-56904282992641/275188285440,-,Y^18*q_d^12*q_{d-1}^8
12,8,19,2709802309802987/14860167413760,+,Y^19*q_d^12*q_{d-1}^8
12,8,20,215286500870847721/2139864107581440,+,Y^20*q_d^12*q_{d-1}^8
12,8,21,-416090393869103653/1426576071720960,-,Y^21*q_d^12*q_{d-1}^8
12,8,22,1552346092962418831/8559456430325760,+,Y^22*q_d^12*q_{d-1}^8
12,8,23,-403085518787086471/17118912860651520,-,Y^23*q_d^12*q_{d-1}^8
12,8,24,-18849385738791853/1902101428961280,-,Y^24*q_d^12*q_{d-1}^8
12,8,25,14439610131989/19813556551680,+,Y^25*q_d^12*q_{d-1}^8
13,8,17,-6941291/1105920,-,Y^17*q_d^13*q_{d-1}^8
13,8,18,72108803221/3224862720,+,Y^18*q_d^13*q_{d-1}^8
13,8,19,-862194444461/137594142720,-,Y^19*q_d^13*q_{d-1}^8
13,8,20,-2068032652748867/29720334827520,-,Y^20*q_d^13*q_{d-1}^8
13,8,21,589620426449967493/5349660268953600,+,Y^21*q_d^13*q_{d-1}^8
13,8,22,-73679554917084599/1426576071720960,-,Y^22*q_d^13*q_{d-1}^8
13,8,23,-39383599790556889/4279728215162880,-,Y^23*q_d^13*q_{d-1}^8
13,8,24,199147355029964551/17118912860651520,+,Y^24*q_d^13*q_{d-1}^8
13,8,25,-12329116485889/9906778275840,-,Y^25*q_d^13*q_{d-1}^8
14,8,18,-30471091/35831808,-,Y^18*q_d^14*q_{d-1}^8
14,8,19,-555420929/358318080,-,Y^19*q_d^14*q_{d-1}^8
14,8,20,3957699300961/275188285440,+,Y^20*q_d^14*q_{d-1}^8
14,8,21,-115467109999409/5572562780160,-,Y^21*q_d^14*q_{d-1}^8
14,8,22,69524069748624197/21398641075814400,+,Y^22*q_d^14*q_{d-1}^8
14,8,23,21394614981003271/1783220089651200,+,Y^23*q_d^14*q_{d-1}^8
14,8,24,-2786950530395605/380420285792256,-,Y^24*q_d^14*q_{d-1}^8
14,8,25,124765207180187/158508452413440,+,Y^25*q_d^14*q_{d-1}^8
14,8,26,24987478051291/713288035860480,+,Y^26*q_d^14*q_{d-1}^8
15,8,20,-73295327/71663616,-,Y^20*q_d^15*q_{d-1}^8
15,8,21,22893671857/13759414272,+,Y^21*q_d^15*q_{d-1}^8
15,8,22,53139784304579/29720334827520,+,Y^22*q_d^15*q_{d-1}^8
15,8,23,-10067675661924349/2139864107581440,-,Y^23*q_d^15*q_{d-1}^8
15,8,24,4370984055458699/1783220089651200,+,Y^24*q_d^15*q_{d-1}^8
15,8,25,-2559854119249/47552535724032,-,Y^25*q_d^15*q_{d-1}^8
15,8,26,-636981686495/5944066965504,-,Y^26*q_d^15*q_{d-1}^8
16,8,21,-4117715/71663616,-,Y^21*q_d^16*q_{d-1}^8
16,8,22,-1927914163/6115295232,-,Y^22*q_d^16*q_{d-1}^8
16,8,23,798012343457/990677827584,+,Y^23*q_d^16*q_{d-1}^8
16,8,24,-7500725418868549/21398641075814400,-,Y^24*q_d^16*q_{d-1}^8
16,8,25,-17183248577747/95105071448064,-,Y^25*q_d^16*q_{d-1}^8
16,8,26,2502771059747/23776267862016,+,Y^26*q_d^16*q_{d-1}^8
16,8,27,-26835148655/15850845241344,-,Y^27*q_d^16*q_{d-1}^8
17,8,23,-458713451/9172942848,-,Y^23*q_d^17*q_{d-1}^8
17,8,24,7836011645/1981355655168,+,Y^24*q_d^17*q_{d-1}^8
17,8,25,5214490625911/59440669655040,+,Y^25*q_d^17*q_{d-1}^8
17,8,26,-481758654769/10567230160896,-,Y^26*q_d^17*q_{d-1}^8
17,8,27,282475249/330225942528,+,Y^27*q_d^17*q_{d-1}^8
18,8,24,-5764801/6115295232,-,Y^24*q_d^18*q_{d-1}^8
18,8,25,-697540921/55037657088,-,Y^25*q_d^18*q_{d-1}^8
18,8,26,88518519355/10567230160896,+,Y^26*q_d^18*q_{d-1}^8
18,8,27,3672178237/2641807540224,+,Y^27*q_d^18*q_{d-1}^8
18,8,28,-282475249/3522410053632,-,Y^28*q_d^18*q_{d-1}^8
19,8,26,-40353607/73383542784,-,Y^26*q_d^19*q_{d-1}^8
19,8,27,-13276336703/15850845241344,-,Y^27*q_d^19*q_{d-1}^8
19,8,28,282475249/1761205026816,+,Y^28*q_d^19*q_{d-1}^8
20,8,28,-282475249/3522410053632,-,Y^28*q_d^20*q_{d-1}^8
9,9,12,74431/349920,+,Y^12*q_d^9*q_{d-1}^9
9,9,13,-551887/583200,-,Y^13*q_d^9*q_{d-1}^9
9,9,14,29021867/44789760,+,Y^14*q_d^9*q_{d-1}^9
9,9,15,18822323009/1289945088,+,Y^15*q_d^9*q_{d-1}^9
9,9,16,-6943394486161/137594142720,-,Y^16*q_d^9*q_{d-1}^9
9,9,17,95598582598547/1486016741376,+,Y^17*q_d^9*q_{d-1}^9
9,9,18,551316278779763/2674830134476800,+,Y^18*q_d^9*q_{d-1}^9
9,9,19,-7479352871450845/71328803586048,-,Y^19*q_d^9*q_{d-1}^9
9,9,20,13338922532002081/106993205379072,+,Y^20*q_d^9*q_{d-1}^9
9,9,21,-1764503078999297/35664401793024,-,Y^21*q_d^9*q_{d-1}^9
9,9,22,-211995709672318243/42797282151628800,-,Y^22*q_d^9*q_{d-1}^9
9,9,23,12347604032222599/1902101428961280,+,Y^23*q_d^9*q_{d-1}^9
9,9,24,-11115764230613/25076532510720,-,Y^24*q_d^9*q_{d-1}^9
10,9,14,1587061/2332800,+,Y^14*q_d^10*q_{d-1}^9
10,9,15,-669193/82944,-,Y^15*q_d^10*q_{d-1}^9
10,9,16,14393980937/644972544,+,Y^16*q_d^10*q_{d-1}^9
10,9,17,-674749806143/77396705280,-,Y^17*q_d^10*q_{d-1}^9
10,9,18,-203787094124005/2972033482752,-,Y^18*q_d^10*q_{d-1}^9
10,9,19,398034913832027969/2674830134476800,+,Y^19*q_d^10*q_{d-1}^9
10,9,20,-751302859832857297/6419592322744320,-,Y^20*q_d^10*q_{d-1}^9
10,9,21,9470289658039049/1283918464548864,+,Y^21*q_d^10*q_{d-1}^9
10,9,22,86205731642514743/2139864107581440,+,Y^22*q_d^10*q_{d-1}^9
10,9,23,-133388517197866399/7132880358604800,-,Y^23*q_d^10*q_{d-1}^9
10,9,24,10348456010353909/6340338096537600,+,Y^24*q_d^10*q_{d-1}^9
11,9,15,11613637/13996800,+,Y^15*q_d^11*q_{d-1}^9
11,9,16,-3339791/1574640,-,Y^16*q_d^11*q_{d-1}^9
11,9,17,-27656809271/3869835264,-,Y^17*q_d^11*q_{d-1}^9
11,9,18,49960940351861/1238347284480,+,Y^18*q_d^11*q_{d-1}^9
11,9,19,-17554060326586637/267483013447680,-,Y^19*q_d^11*q_{d-1}^9
11,9,20,853176211075681661/32097961613721600,+,Y^20*q_d^11*q_{d-1}^9
11,9,21,43960100890481867/1069932053790720,+,Y^21*q_d^11*q_{d-1}^9
11,9,22,-659087073303948289/12839184645488640,-,Y^22*q_d^11*q_{d-1}^9
11,9,23,46991950568391031/2567836929097728,+,Y^23*q_d^11*q_{d-1}^9
11,9,24,-235566307857477191/513567385819545600,-,Y^24*q_d^11*q_{d-1}^9
11,9,25,-536269615714427/1188813393100800,-,Y^25*q_d^11*q_{d-1}^9
12,9,17,59715271/40310784,+,Y^17*q_d^12*q_{d-1}^9
12,9,18,-38211538043/4837294080,-,Y^18*q_d^12*q_{d-1}^9
12,9,19,6730069548517/619173642240,+,Y^19*q_d^12*q_{d-1}^9
12,9,20,562348700163481/66870753361920,+,Y^20*q_d^12*q_{d-1}^9
12,9,21,-218777856276370993/6419592322744320,-,Y^21*q_d^12*q_{d-1}^9
12,9,22,381138855128573171/12839184645488640,+,Y^22*q_d^12*q_{d-1}^9
12,9,23,-36004322279280299/5135673858195456,-,Y^23*q_d^12*q_{d-1}^9
12,9,24,-14231499121861049/5706304286883840,-,Y^24*q_d^12*q_{d-1}^9
12,9,25,53536268090672017/51356738581954560,+,Y^25*q_d^12*q_{d-1}^9
13,9,18,6235397/13436928,+,Y^18*q_d^13*q_{d-1}^9
13,9,19,-6675757207/19349176320,-,Y^19*q_d^13*q_{d-1}^9
13,9,20,-1955940390131/412782428160,-,Y^20*q_d^13*q_{d-1}^9
13,9,21,2013782932399553/178322008965120,+,Y^21*q_d^13*q_{d-1}^9
13,9,22,-6418119331048789/802449040343040,-,Y^22*q_d^13*q_{d-1}^9
13,9,23,-14159359662840119/12839184645488640,-,Y^23*q_d^13*q_{d-1}^9
13,9,24,22709614373160449/6419592322744320,+,Y^24*q_d^13*q_{d-1}^9
13,9,25,-7101504241474867/6419592322744320,-,Y^25*q_d^13*q_{d-1}^9
13,9,26,-130463211431/66870753361920,-,Y^26*q_d^13*q_{d-1}^9
14,9,20,1834500857/3224862720,+,Y^20*q_d^14*q_{d-1}^9
14,9,21,-486525556951/309586821120,-,Y^21*q_d^14*q_{d-1}^9
14,9,22,151910281419463/267483013447680,+,Y^22*q_d^14*q_{d-1}^9
14,9,23,124349674881781909/64195923227443200,+,Y^23*q_d^14*q_{d-1}^9
14,9,24,-3028120513399373/1426576071720960,-,Y^24*q_d^14*q_{d-1}^9
14,9,25,3257412144413567/5706304286883840,+,Y^25*q_d^14*q_{d-1}^9
14,9,26,403671537058699/8559456430325760,+,Y^26*q_d^14*q_{d-1}^9
15,9,21,30471091/429981696,+,Y^21*q_d^15*q_{d-1}^9
15,9,22,7075057913/82556485632,+,Y^22*q_d^15*q_{d-1}^9
15,9,23,-65329453329959/106993205379072,-,Y^23*q_d^15*q_{d-1}^9
15,9,24,19719397709281921/32097961613721600,+,Y^24*q_d^15*q_{d-1}^9
15,9,25,-1174206679619953/12839184645488640,-,Y^25*q_d^15*q_{d-1}^9
15,9,26,-44789973022361/570630428688384,-,Y^26*q_d^15*q_{d-1}^9
15,9,27,108752970865/17832200896512,+,Y^27*q_d^15*q_{d-1}^9
16,9,23,839190317/13759414272,+,Y^23*q_d^16*q_{d-1}^9
16,9,24,-650556969307/8916100448256,-,Y^24*q_d^16*q_{d-1}^9
16,9,25,-2161919448611741/64195923227443200,-,Y^25*q_d^16*q_{d-1}^9
16,9,26,45832560342415/855945643032576,+,Y^26*q_d^16*q_{d-1}^9
16,9,27,-587830993169/71328803586048,-,Y^27*q_d^16*q_{d-1}^9
17,9,24,28824005/9172942848,+,Y^24*q_d^17*q_{d-1}^9
17,9,25,138084278353/11888133931008,+,Y^25*q_d^17*q_{d-1}^9
17,9,26,-3528143036929/213986410758144,-,Y^26*q_d^17*q_{d-1}^9
17,9,27,32865130501/10567230160896,+,Y^27*q_d^17*q_{d-1}^9
17,9,28,3107227739/31701690482688,+,Y^28*q_d^17*q_{d-1}^9
18,9,26,3533823013/1981355655168,+,Y^26*q_d^18*q_{d-1}^9
18,9,27,-53018874797/285315214344192,-,Y^27*q_d^18*q_{d-1}^9
18,9,28,-35874356623/95105071448064,-,Y^28*q_d^18*q_{d-1}^9
19,9,27,40353607/1320903770112,+,Y^27*q_d^19*q_{d-1}^9
19,9,28,10451584213/47552535724032,+,Y^28*q_d^19*q_{d-1}^9
19,9,29,-282475249/31701690482688,-,Y^29*q_d^19*q_{d-1}^9
20,9,29,282475249/31701690482688,+,Y^29*q_d^20*q_{d-1}^9
10,10,15,-521017/13996800,-,Y^15*q_d^10*q_{d-1}^10
10,10,16,27100087/201553920,+,Y^16*q_d^10*q_{d-1}^10
10,10,17,-582648269/4837294080,-,Y^17*q_d^10*q_{d-1}^10
10,10,18,-2728457695537/2476694568960,-,Y^18*q_d^10*q_{d-1}^10
10,10,19,867487628498519/267483013447680,+,Y^19*q_d^10*q_{d-1}^10
10,10,20,-1701555851309489/501530650214400,-,Y^20*q_d^10*q_{d-1}^10
10,10,21,1150906838823581/1426576071720960,+,Y^21*q_d^10*q_{d-1}^10
10,10,22,42179062235833747/25678369290977280,+,Y^22*q_d^10*q_{d-1}^10
10,10,23,-27983542219298813/17118912860651520,-,Y^23*q_d^10*q_{d-1}^10
10,10,24,69122201193148537/171189128606515200,+,Y^24*q_d^10*q_{d-1}^10
10,10,25,14322988207759/267483013447680,+,Y^25*q_d^10*q_{d-1}^10
11,10,17,-16924649/201553920,-,Y^17*q_d^11*q_{d-1}^10
11,10,18,1959290431/2418647040,+,Y^18*q_d^11*q_{d-1}^10
11,10,19,-2329614037037/1238347284480,-,Y^19*q_d^11*q_{d-1}^10
11,10,20,261428463508079/267483013447680,+,Y^20*q_d^11*q_{d-1}^10
11,10,21,13916037682715539/6419592322744320,+,Y^21*q_d^11*q_{d-1}^10
11,10,22,-498261242235671033/128391846454886400,-,Y^22*q_d^11*q_{d-1}^10
11,10,23,581677762582252861/256783692909772800,+,Y^23*q_d^11*q_{d-1}^10
11,10,24,-3703291730246521/20542695432781824,-,Y^24*q_d^11*q_{d-1}^10
11,10,25,-201115898879578613/1027134771639091200,-,Y^25*q_d^11*q_{d-1}^10
12,10,18,-81295459/806215680,-,Y^18*q_d^12*q_{d-1}^10
12,10,19,550614127/2418647040,+,Y^19*q_d^12*q_{d-1}^10
12,10,20,992556662629/2476694568960,+,Y^20*q_d^12*q_{d-1}^10
12,10,21,-526335562696013/267483013447680,-,Y^21*q_d^12*q_{d-1}^10
12,10,22,321652482825128063/128391846454886400,+,Y^22*q_d^12*q_{d-1}^10
12,10,23,-242213564292642383/256783692909772800,-,Y^23*q_d^12*q_{d-1}^10
12,10,24,-226387236915187957/513567385819545600,-,Y^24*q_d^12*q_{d-1}^10
